category,impact,id,description,help,helpUrl,tags,html,target,failureSummary
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/julie-ma_0.jpg\" alt=\"Julie Ma\" class=\"profile-photo rounded-custom\">",".good-committee-block > .people-grid-list > .people-grid-item.text-center:nth-child(1) > .people-grid-link[href=\"/community-persona/100\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Julie Ma\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/glasses-cropped-small.JPG\" alt=\"Dori Sajdak\" class=\"profile-photo rounded-custom\">",".good-committee-block > .people-grid-list > .people-grid-item.text-center:nth-child(2) > .people-grid-link[href=\"/community-persona/973\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Dori Sajdak\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/chalker_alan_2022_600.jpg\" alt=\"Alan Chalker\" class=\"profile-photo rounded-custom\">",".good-committee-block > .people-grid-list > .people-grid-item.text-center:nth-child(3) > .people-grid-link[href=\"/community-persona/2037\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Alan Chalker\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"David Carlson\" class=\"profile-photo rounded-custom\">","img[alt=\"David Carlson\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/me_and_groucho.jpeg\" alt=\"Travis Ravert\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(5) > .people-grid-link[href=\"/community-persona/2292\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Travis Ravert\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/20230503anderson4-4K_cropped.jpg\" alt=\"Sean Anderson\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(6) > .people-grid-link[href=\"/community-persona/3465\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Sean Anderson\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/Moffat13csmall.jpg\" alt=\"Emily Moffat Sadeghi\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(7) > .people-grid-link[href=\"/community-persona/30939\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Emily Moffat Sadeghi\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/profile_picture.jpeg\" alt=\"Amanda Black\" class=\"profile-photo rounded-custom\">",".good-committee-block > .people-grid-list > .people-grid-item.text-center:nth-child(8) > .people-grid-link[href=\"/community-persona/43365\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Amanda Black\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Tom Krobatsch\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(9) > .people-grid-link[href=\"/community-persona/44058\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Tom Krobatsch\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Arsalan Akhter\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(10) > .people-grid-link[href=\"/community-persona/44472\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Arsalan Akhter\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Huston Rogers\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(11) > .people-grid-link[href=\"/community-persona/45256\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Huston Rogers\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Sarah Duncan\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(12) > .people-grid-link[href=\"/community-persona/45574\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Sarah Duncan\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Em Dragowsky\" class=\"profile-photo rounded-custom\">","img[alt=\"Em Dragowsky\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"https://ondemand.ddev.site/sites/default/files/pictures/20230503anderson4-4K_cropped.jpg\" alt=\"Sean Anderson\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(1) > .people-grid-link[href=\"/community-persona/3465\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Sean Anderson\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Brandon Biggs\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(2) > .people-grid-link[href=\"/community-persona/43373\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Brandon Biggs\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"Xavier PILLONS\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(3) > .people-grid-link[href=\"/community-persona/43828\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"Xavier PILLONS\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,minor,image-redundant-alt,"Ensure image alternative is not repeated as text","Alternative text of images should not be repeated as text","https://dequeuniversity.com/rules/axe/4.10/image-redundant-alt?application=axeAPI","cat.text-alternatives;best-practice","<img src=\"modules/custom/access/modules/cssn/images/profile.gif\" alt=\"William Horka\" class=\"profile-photo rounded-custom\">",".people-grid-item.text-center:nth-child(4) > .people-grid-link[href=\"/community-persona/48134\"] > .people-grid-photo > .profile-photo.rounded-custom[alt=\"William Horka\"]","Fix all of the following:\n  Element contains <img> element with alt text that duplicates existing text"
warning,moderate,region,"Ensure all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI","cat.keyboard;best-practice","<a class=\"ood-feedback-btn\" href=\"mailto:openondemand@sweetandfizzy.com?subject=Open%20OnDemand%20Community%20Hub%20Feedback\" title=\"Let us know if you see something that doesn't look right or send us suggestions for improvements.\">",".ood-feedback-btn","Fix any of the following:\n  Some page content is not contained by landmarks"
